"","Opinion_A","Opinion_B","No_Opinion","Peak_Rate","Prcnt_Same_Clust","Duration","Links","Expertise_Influence","P_Prop","P_H_SD","Agent_type","Percentage"
"752",25.0299401197605,74.7704590818363,0.199600798403194,58.11,67.9012110434852,5.1,26,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.7704590818363
"753",24.7704590818363,75.0299401197605,0.199600798403194,54.55,67.9279184626407,5.4,26.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",75.0299401197605
"754",22.1956087824351,77.6047904191617,0.199600798403194,62.11,69.7753290442648,5.3,27,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",77.6047904191617
"755",27.1656686626747,72.6347305389221,0.199600798403194,60.6,65.9467787926049,5.4,27.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",72.6347305389221
"756",24.7904191616766,75.0099800399202,0.199600798403194,59.18,68.0084564640804,5.2,28,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",75.0099800399202
"757",23.3532934131736,76.4471057884231,0.199600798403194,62.97,69.3396751349859,5.2,28.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",76.4471057884231
"758",21.5968063872255,78.2035928143713,0.199600798403194,61.07,71.2951987687975,5,29,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",78.2035928143713
"759",24.2714570858283,75.5289421157685,0.199600798403194,61.4,68.4120873674761,5.1,29.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",75.5289421157685
"760",24.9600798403194,74.8403193612774,0.199600798403194,61.46,68.0018963166092,5.2,30,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",74.8403193612774
"761",23.3333333333333,76.4670658682635,0.199600798403194,62.9,69.2264844828837,5.3,30.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",76.4670658682635
"762",23.2534930139721,76.5469061876248,0.199600798403194,60.79,69.1312236066922,5,31,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",76.5469061876248
"763",22.4151696606786,77.3852295409182,0.199600798403194,62.3,70.0056018815925,5,31.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",77.3852295409182
"764",23.9720558882236,75.8283433133732,0.199600798403194,61.16,68.5034861652213,5.1,32,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",75.8283433133732
"765",20.6387225548902,79.1616766467066,0.199600798403194,66.64,71.7518403521797,5,32.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",79.1616766467066
"766",21.4271457085828,78.373253493014,0.199600798403194,64.52,71.0115851329219,5,33,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",78.373253493014
"767",19.5508982035928,80.249500998004,0.199600798403194,65.25,72.4657048442911,5,33.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",80.249500998004
"768",18.9520958083832,80.8483033932136,0.199600798403194,66.31,73.4188556562127,5,34,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",80.8483033932136
"769",17.4750499001996,82.3253493013972,0.199600798403194,69.2,75.1656449773632,5,34.5,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",82.3253493013972
"770",18.0139720558882,81.7864271457086,0.199600798403194,69.21,74.4196923337805,5,35,"+/- 0.2","1.0 (100% propagation)","0.5","Opinion_B",81.7864271457086
